Fish;hakai_id;Stock 1;Region 1;Prob 1;Stock 2;Region 2;Prob 2;Stock 3;Region 3;Prob 3;Stock 4;Region 4;Prob 4;Stock 5;Region 5;Prob 5
Hakai_P_A13 (15) unkn 160 1298;;Chilko;3;0.99;Chilko_south;2;0.00;Quesnel_Decept;3;0.00;L_Adams;4;0.00;M_Horsefly;3;0.00
Hakai_P_A13 (15) unkn 160 1310;;Seymour;2;0.91;Scotch;2;0.06;L_Adams;4;0.03;Little;4;0.00;;;
Hakai_P_A13 (15) unkn 160 1316;;Kitkiata_Lake;15;0.51;L_Adams;4;0.17;Red_Bay_Lake;20;0.12;Portage_Cr;4;0.09;Little;4;0.04
Hakai_P_A13 (15) unkn 160 1318;;Chilko;3;0.92;L_Adams;4;0.04;Pinchi_Cr;3;0.03;Chilko-North;3;0.01;Tachie;3;0.00
Hakai_P_A13 (15) unkn 160 1328;;Chilko;3;0.53;Tachie;3;0.09;L_Adams;4;0.08;M_Horsefly;3;0.06;Kuzkwa_Cr;3;0.06
Hakai_P_A13 (15) unkn 160 825;;Chilko;3;0.27;Kuzkwa_Cr;3;0.23;L_Adams;4;0.20;Tachie;3;0.14;Seymour;2;0.09
Hakai_P_A13 (15) unkn 160 827;;Pitt;2;0.40;L_Adams;4;0.25;Portage_Cr;4;0.12;Seymour;2;0.11;Kitkiata_Lake;15;0.03
Hakai_P_A13 (15) unkn 160 828;;Chilko;3;1.00;Chilko-North;3;0.00;Chilko_south;2;0.00;;;;;;
Hakai_P_A13 (15) unkn 160 839;;Chilko;3;0.96;L_Adams;4;0.02;Chilko-North;3;0.01;Quesnel_Horsef;3;0.00;L_Horsefly;3;0.00
Hakai_P_A13 (15) unkn 160 848;;Seymour;2;0.96;Scotch;2;0.04;L_Adams;4;0.00;Eagle;2;0.00;;;
Hakai_P_A13 (15) unkn 160 862;;Chilko;3;0.72;L_Adams;4;0.28;Portage_Cr;4;0.00;Little;4;0.00;Chilko_south;2;0.00
Hakai_P_A13 (15) unkn 160 863;;Quesnel_Mitche;3;0.70;Quesnel_Decept;3;0.20;Roaring;3;0.09;L_Adams;4;0.01;Chilko;3;0.00
Hakai_P_A13 (15) unkn 160 876;;Seymour;2;0.39;L_Adams;4;0.34;Chilko;3;0.06;Pinchi_Cr;3;0.04;Little;4;0.03
Hakai_P_A13 (15) unkn 160 877;;Seymour;2;0.80;L_Adams;4;0.12;Scotch;2;0.03;Kuzkwa_Cr;3;0.03;Pinchi_Cr;3;0.01
Hakai_P_A13 (15) unkn 160 907;;L_Adams;4;0.93;Portage_Cr;4;0.03;Little;4;0.02;Birkenhead;3;0.01;MiddleShuswap;4;0.00
Hakai_P_A13 (15) unkn 160 908;;Quesnel_Mitche;3;0.93;Mitchell;3;0.07;Roaring;3;0.00;Blue_Lead_Ck;3;0.00;Wasko_Cr;3;0.00
Hakai_P_A13 (15) unkn 160 909;;Chilko;3;0.97;M_Horsefly;3;0.02;McKinley;3;0.01;L_Adams;4;0.00;Chilko-North;3;0.00
Hakai_P_A13 (15) unkn 160 910;;Seymour;2;0.94;Scotch;2;0.05;L_Adams;4;0.00;Eagle;2;0.00;;;
Hakai_P_A13 (15) unkn 160 914;;L_Adams;4;0.54;Seymour;2;0.18;Little;4;0.11;Birkenhead;3;0.07;Kalum;10;0.06
Hakai_P_A13 (15) unkn 160 915;;Seymour;2;0.91;L_Adams;4;0.05;Scotch;2;0.04;Little;4;0.00;;;
Hakai_P_A13 (15) unkn 162 755;;Quesnel_Mitche;3;0.92;Mitchell;3;0.05;Roaring;3;0.02;Quesnel_Decept;3;0.00;Blue_Lead_Ck;3;0.00
Hakai_P_A13 (15) unkn 162 767;;Kuzkwa_Cr;3;0.53;Tachie;3;0.28;Pinchi_Cr;3;0.16;Middle;3;0.01;Chilko;3;0.00
Hakai_P_A13 (15) unkn 162 768;;L_Adams;4;0.59;Seymour;2;0.34;Scotch;2;0.04;Little;4;0.03;Portage_Cr;4;0.01
Hakai_P_A13 (15) unkn 162 769;;Chilko;3;0.97;Quesnel_Decept;3;0.02;L_Adams;4;0.01;Roaring;3;0.00;Pinchi_Cr;3;0.00
Hakai_P_A13 (15) unkn 162 771;;Seymour;2;0.48;L_Adams;4;0.43;Scotch;2;0.08;Little;4;0.01;;;
Hakai_P_A13 (15) unkn 162 772;;Pitt;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 162 773;;Quesnel_Mitche;3;0.93;Mitchell;3;0.06;Quesnel_Decept;3;0.00;Blue_Lead_Ck;3;0.00;Roaring;3;0.00
Hakai_P_A13 (15) unkn 162 774;;Chilko;3;0.97;L_Adams;4;0.03;Portage_Cr;4;0.00;Seymour;2;0.00;Kuzkwa_Cr;3;0.00
Hakai_P_A13 (15) unkn 162 791;;Quesnel_Decept;3;0.24;Quesnel_Horsef;3;0.22;M_Horsefly;3;0.11;McKinley;3;0.10;Roaring;3;0.09
Hakai_P_A13 (15) unkn 164 866;;L_Adams;4;0.96;Portage_Cr;4;0.04;L_Shuswap;4;0.00;Little;4;0.00;;;
Hakai_P_A13 (15) unkn 164 867;;Seymour;2;0.96;Scotch;2;0.04;;;;;;;;;
Hakai_P_A13 (15) unkn 164 868;;L_Adams;4;0.92;Seymour;2;0.04;Portage_Cr;4;0.02;Little;4;0.01;Scotch;2;0.00
Hakai_P_A13 (15) unkn 164 869;;Quesnel_Mitche;3;0.94;Mitchell;3;0.06;Roaring;3;0.00;Blue_Lead_Ck;3;0.00;;;
Hakai_P_A13 (15) unkn 164 870;;Quesnel_Mitche;3;0.94;Mitchell;3;0.06;Wasko_Cr;3;0.00;;;;;;
Hakai_P_A13 (15) unkn 164 881;;Seymour;2;0.94;Scotch;2;0.05;L_Adams;4;0.00;Chilko;3;0.00;Eagle;2;0.00
Hakai_P_A13 (15) unkn 164 882;;Pitt;2;1.00;Washwash;18;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 164 883;;Seymour;2;0.82;L_Adams;4;0.13;Kuzkwa_Cr;3;0.02;Scotch;2;0.01;Tachie;3;0.01
Hakai_P_A13 (15) unkn 164 884;;L_Adams;4;0.35;Quesnel_Decept;3;0.30;Roaring;3;0.09;Quesnel_Horsef;3;0.08;M_Horsefly;3;0.05
Hakai_P_A13 (15) unkn 164 891;;L_Adams;4;0.91;Birkenhead;3;0.03;Seymour;2;0.02;Portage_Cr;4;0.02;Little;4;0.01
Hakai_P_A13 (15) unkn 165 1028;;L_Adams;4;0.47;Chilko;3;0.41;Quesnel_Decept;3;0.04;Portage_Cr;4;0.02;McKinley;3;0.01
Hakai_P_A13 (15) unkn 165 1033;;Kuzkwa_Cr;3;0.46;Tachie;3;0.27;Pinchi_Cr;3;0.14;Chilko;3;0.03;Quesnel_Decept;3;0.02
Hakai_P_A13 (15) unkn 165 1034;;Pitt;2;1.00;Birkenhead;3;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 165 1035;;Kuzkwa_Cr;3;0.48;Tachie;3;0.32;Pinchi_Cr;3;0.20;Stellako;3;0.00;Chilko;3;0.00
Hakai_P_A13 (15) unkn 165 1045;;Seymour;2;0.62;L_Adams;4;0.34;Scotch;2;0.02;Portage_Cr;4;0.01;Kuzkwa_Cr;3;0.01
Hakai_P_A13 (15) unkn 165 1046;;Birkenhead;3;0.91;Pitt;2;0.06;Chilko;3;0.02;Weaver;4;0.01;Kuzkwa_Cr;3;0.00
Hakai_P_A13 (15) unkn 165 1052;;L_Adams;4;0.87;Portage_Cr;4;0.08;Little;4;0.04;MiddleShuswap;4;0.00;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 165 1053;;L_Adams;4;0.61;Seymour;2;0.36;Chilko;3;0.02;Portage_Cr;4;0.00;MiddleShuswap;4;0.00
Hakai_P_A13 (15) unkn 165 1054;;Chilko;3;0.99;L_Horsefly;3;0.00;Quesnel_Horsef;3;0.00;Chilko_south;2;0.00;M_Horsefly;3;0.00
Hakai_P_A13 (15) unkn 165 1061;;Quesnel_Decept;3;0.26;Quesnel_Horsef;3;0.20;Roaring;3;0.13;M_Horsefly;3;0.12;McKinley;3;0.09
Hakai_P_A13 (15) unkn 165 1062;;L_Adams;4;0.98;Little;4;0.01;Portage_Cr;4;0.01;MiddleShuswap;4;0.00;L_Shuswap;4;0.00
Hakai_P_A13 (15) unkn 165 1063;;L_Adams;4;0.78;Portage_Cr;4;0.14;Little;4;0.03;Pitt;2;0.02;Chilko;3;0.01
Hakai_P_A13 (15) unkn 165 1074;;Birkenhead;3;1.00;Weaver;4;0.00;Amback;18;0.00;Washwash;18;0.00;Iskut;14;0.00
Hakai_P_A13 (15) unkn 165 1075;;Chilko;3;0.63;L_Adams;4;0.32;Kuzkwa_Cr;3;0.01;Chilko_south;2;0.01;Narrows;1;0.00
Hakai_P_A13 (15) unkn 165 1083;;Pitt;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 165 1092;;Chilko;3;0.99;L_Adams;4;0.01;Seymour;2;0.00;Chilko_south;2;0.00;Chilko-North;3;0.00
Hakai_P_A13 (15) unkn 165 1093;;L_Adams;4;0.87;Portage_Cr;4;0.08;Little;4;0.04;Seymour;2;0.01;Scotch;2;0.00
Hakai_P_A13 (15) unkn 165 1094;;Birkenhead;3;0.86;Big_Silver;4;0.07;Weaver;4;0.03;Pitt;2;0.01;Portage_Cr;4;0.01
Hakai_P_A13 (15) unkn 165 1367;;Kuzkwa_Cr;3;0.24;Chilko;3;0.21;L_Adams;4;0.19;Tachie;3;0.13;Pinchi_Cr;3;0.11
Hakai_P_A13 (15) unkn 168 1339;;Quesnel_Mitche;3;0.56;Roaring;3;0.20;Mitchell;3;0.13;Birkenhead;3;0.11;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 168 1340;;Portage_Cr;4;0.36;Chilko;3;0.33;L_Adams;4;0.25;Chilko_south;2;0.03;U_Adams;2;0.02
Hakai_P_A13 (15) unkn 168 1343;;Chilko;3;0.98;Chilko_south;2;0.01;Quesnel_Decept;3;0.00;Roaring;3;0.00;McKinley;3;0.00
Hakai_P_A13 (15) unkn 168 1357;;L_Adams;4;0.51;Portage_Cr;4;0.42;Chilko;3;0.06;Little;4;0.01;Middle;3;0.00
Hakai_P_A13 (15) unkn 168 1364;;Chilko;3;0.72;L_Adams;4;0.08;Portage_Cr;4;0.07;McKinley;3;0.04;U_Horsefly;3;0.03
Hakai_P_A13 (15) unkn 168 1365;;Scotch;2;0.66;Seymour;2;0.33;L_Adams;4;0.01;Eagle_L;4;0.00;Chilko;3;0.00
Hakai_P_A13 (15) unkn 168 1366;;Chilko;3;0.92;Quesnel_Decept;3;0.02;U_Horsefly;3;0.02;Quesnel_Horsef;3;0.01;McKinley;3;0.01
Hakai_P_A13 (15) unkn 168 471;;Chilko;3;0.79;L_Adams;4;0.13;Chilko_south;2;0.06;Quesnel_Horsef;3;0.01;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 168 472;;Pitt;2;0.78;Portage_Cr;4;0.13;L_Adams;4;0.07;Seymour;2;0.01;Amback;18;0.00
Hakai_P_A13 (15) unkn 168 473;;Chilko;3;0.99;Chilko_south;2;0.01;L_Adams;4;0.00;Seymour;2;0.00;Scotch;2;0.00
Hakai_P_A13 (15) unkn 168 481;;Paula;1;0.38;Kuzkwa_Cr;3;0.12;Pinchi_Cr;3;0.10;Middle;3;0.08;Tachie;3;0.05
Hakai_P_A13 (15) unkn 169 1331;;Birkenhead;3;1.00;Pitt;2;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 169 756;;Scotch;2;0.74;Seymour;2;0.25;L_Adams;4;0.01;Gates_Cr;2;0.00;Portage_Cr;4;0.00
Hakai_P_A13 (15) unkn 169 778;;Paula;1;0.34;Middle;3;0.13;Kuzkwa_Cr;3;0.09;Pinchi_Cr;3;0.09;Porter_Cr;1;0.06
Hakai_P_A13 (15) unkn 169 779;;Chilko;3;0.99;Chilko_south;2;0.01;Chilko-North;3;0.00;U_Horsefly;3;0.00;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 169 780;;Quesnel_Horsef;3;0.35;U_Horsefly;3;0.30;Quesnel_Decept;3;0.09;M_Horsefly;3;0.07;Horsefly;3;0.05
Hakai_P_A13 (15) unkn 169 797;;Quesnel_Mitche;3;0.72;Mitchell;3;0.27;Roaring;3;0.01;;;;;;
Hakai_P_A13 (15) unkn 169 798;;Paula;1;0.27;Bivouac;1;0.16;Seymour;2;0.14;Scotch;2;0.12;Quesnel_Horsef;3;0.06
Hakai_P_A13 (15) unkn 169 804;;L_Adams;4;0.38;Portage_Cr;4;0.29;Nadina;2;0.27;Eagle_L;4;0.01;Chilko_south;2;0.01
Hakai_P_A13 (15) unkn 169 805;;Paula;1;0.32;L_Adams;4;0.10;Bivouac;1;0.08;Middle;3;0.08;Scotch;2;0.08
Hakai_P_A13 (15) unkn 169 806;;Chilko;3;0.92;L_Adams;4;0.03;Chilko_south;2;0.02;Portage_Cr;4;0.02;Quesnel_Horsef;3;0.00
Hakai_P_A13 (15) unkn 169 852;;L_Adams;4;0.60;Scotch;2;0.23;Portage_Cr;4;0.09;Eagle_L;4;0.03;Seymour;2;0.02
Hakai_P_A13 (15) unkn 169 890;;Quesnel_Horsef;3;0.30;U_Horsefly;3;0.25;Quesnel_Decept;3;0.15;L_Horsefly;3;0.04;Horsefly;3;0.04
Hakai_P_A13 (15) unkn 169 897;;L_Adams;4;0.47;Chilko;3;0.27;Portage_Cr;4;0.25;Chilko_south;2;0.01;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 169 898;;Chilko;3;0.73;L_Adams;4;0.17;Seymour;2;0.08;Eagle_L;4;0.01;Kuzkwa_Cr;3;0.01
Hakai_P_A13 (15) unkn 169 899;;Quesnel_Mitche;3;0.71;Mitchell;3;0.27;Roaring;3;0.01;Wasko_Cr;3;0.00;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 169 900;;Nadina;2;0.27;Middle;3;0.12;Kuzkwa_Cr;3;0.12;Pinchi_Cr;3;0.11;Tachie;3;0.08
Hakai_P_A13 (15) unkn 169 901;;Scotch;2;0.72;Seymour;2;0.28;;;;;;;;;
Hakai_P_A13 (15) unkn 169 902;;Scotch;2;0.70;Seymour;2;0.28;L_Adams;4;0.01;Portage_Cr;4;0.01;Eagle_L;4;0.00
Hakai_P_A13 (15) unkn 169 903;;L_Adams;4;0.35;Roaring;3;0.29;Quesnel_Decept;3;0.14;Chilko;3;0.12;Quesnel_Horsef;3;0.05
Hakai_P_A13 (15) unkn 169 911;;L_Adams;4;0.61;Portage_Cr;4;0.35;Chilko;3;0.02;Eagle_L;4;0.02;Quesnel_Horsef;3;0.00
Hakai_P_A13 (15) unkn 170 799;;Quesnel_Decept;3;0.43;Quesnel_Mitche;3;0.35;Mitchell;3;0.08;Roaring;3;0.06;Wasko_Cr;3;0.04
Hakai_P_A13 (15) unkn 170 807;;Gates_Cr;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 170 808;;L_Adams;4;0.59;Portage_Cr;4;0.37;Eagle_L;4;0.01;Scotch;2;0.01;Chilko;3;0.01
Hakai_P_A13 (15) unkn 170 811;;Baker_Lake;5;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 170 812;;Scotch;2;0.65;Seymour;2;0.27;U_Adams;2;0.02;Quesnel_Horsef;3;0.02;U_Horsefly;3;0.02
Hakai_P_A13 (15) unkn 171 1001;;Quesnel_Mitche;3;0.68;Quesnel_Decept;3;0.21;Roaring;3;0.06;Mitchell;3;0.05;;;
Hakai_P_A13 (15) unkn 171 1002;;Scotch;2;0.74;Seymour;2;0.26;L_Adams;4;0.00;Eagle;2;0.00;;;
Hakai_P_A13 (15) unkn 171 1003;;Portage_Cr;4;0.43;L_Adams;4;0.42;U_Horsefly;3;0.08;Quesnel_Horsef;3;0.03;McKinley;3;0.01
Hakai_P_A13 (15) unkn 171 1004;;Chilko;3;0.47;Roaring;3;0.30;Quesnel_Decept;3;0.18;Quesnel_Horsef;3;0.04;Mitchell;3;0.01
Hakai_P_A13 (15) unkn 171 1011;;L_Adams;4;0.49;Chilko;3;0.21;Portage_Cr;4;0.18;Raft;2;0.03;Pinchi_Cr;3;0.02
Hakai_P_A13 (15) unkn 171 1012;;Quesnel_Decept;3;0.40;Quesnel_Horsef;3;0.25;Roaring;3;0.15;U_Horsefly;3;0.10;Wasko_Cr;3;0.03
Hakai_P_A13 (15) unkn 171 1036;;L_Adams;4;0.59;Portage_Cr;4;0.40;Eagle_L;4;0.00;Seymour;2;0.00;L_Shuswap;4;0.00
Hakai_P_A13 (15) unkn 171 1047;;Scotch;2;0.66;Seymour;2;0.33;L_Adams;4;0.00;Eagle;2;0.00;MiddleShuswap;4;0.00
Hakai_P_A13 (15) unkn 171 1055;;Chilko;3;0.70;L_Adams;4;0.10;Portage_Cr;4;0.09;Nadina;2;0.08;Chilko_south;2;0.02
Hakai_P_A13 (15) unkn 171 989;;Pitt;2;0.85;Birkenhead;3;0.15;Weaver;4;0.00;;;;;;
Hakai_P_A13 (15) unkn 171 990;;Quesnel_Mitche;3;0.72;Mitchell;3;0.27;Quesnel_Decept;3;0.01;Roaring;3;0.01;;;
Hakai_P_A13 (15) unkn 171 996;;L_Adams;4;0.62;Portage_Cr;4;0.22;Scotch;2;0.12;Eagle_L;4;0.02;Quesnel_Horsef;3;0.01
Hakai_P_A13 (15) unkn 171 997;;Quesnel_Horsef;3;0.37;U_Horsefly;3;0.29;Quesnel_Decept;3;0.17;L_Horsefly;3;0.06;McKinley;3;0.06
Hakai_P_A13 (15) unkn 171 998;;Chilko;3;0.22;Scotch;2;0.19;Portage_Cr;4;0.08;L_Adams;4;0.07;Paula;1;0.06
Hakai_P_A13 (15) unkn 173 1029;;Mitchell;3;0.82;Quesnel_Mitche;3;0.13;Quesnel_Decept;3;0.04;Wasko_Cr;3;0.00;Blue_Lead_Ck;3;0.00
Hakai_P_A13 (15) unkn 173 1030;;Seymour;2;0.56;Little;4;0.19;L_Adams;4;0.15;Scotch;2;0.06;MiddleShuswap;4;0.03
Hakai_P_A13 (15) unkn 173 1039;;Chilko;3;0.99;Chilko-North;3;0.01;L_Adams;4;0.00;;;;;;
Hakai_P_A13 (15) unkn 173 1040;;Gates_Cr;2;0.66;Quesnel_Decept;3;0.24;Seymour;2;0.09;Chilko;3;0.01;L_Adams;4;0.00
Hakai_P_A13 (15) unkn 173 1050;;Pitt;2;1.00;Birkenhead;3;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 173 1058;;Chilko;3;0.98;Chilko-North;3;0.02;Chilko_south;2;0.00;L_Adams;4;0.00;Birkenhead;3;0.00
Hakai_P_A13 (15) unkn 173 1059;;Birkenhead;3;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 173 1071;;Quesnel_Decept;3;0.98;M_Horsefly;3;0.01;U_Horsefly;3;0.01;Chilko;3;0.00;;;
Hakai_P_A13 (15) unkn 173 1072;;Pitt;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 173 1073;;Chilko;3;0.86;Quesnel_Decept;3;0.09;Little;4;0.02;L_Adams;4;0.01;Chilko-North;3;0.00
Hakai_P_A13 (15) unkn 173 1081;;Seymour;2;0.94;Scotch;2;0.03;L_Adams;4;0.02;Little;4;0.00;Birkenhead;3;0.00
Hakai_P_A13 (15) unkn 173 853;;Chilko;3;0.90;Tachie;3;0.06;Pinchi_Cr;3;0.01;Quesnel_Horsef;3;0.01;Forfar;1;0.01
Hakai_P_A13 (15) unkn 173 872;;Seymour;2;0.78;Scotch;2;0.12;L_Adams;4;0.07;Little;4;0.02;Tachie;3;0.00
Hakai_P_A13 (15) unkn 173 873;;Pitt;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 173 874;;L_Adams;4;0.45;Seymour;2;0.29;Little;4;0.17;L_Shuswap;4;0.05;Scotch;2;0.02
Hakai_P_A13 (15) unkn 173 875;;Chilko;3;0.98;Quesnel_Horsef;3;0.01;Chilko-North;3;0.00;M_Horsefly;3;0.00;Little;4;0.00
Hakai_P_A13 (15) unkn 173 904;;Birkenhead;3;0.75;Chilko;3;0.18;Quesnel_Decept;3;0.04;Tachie;3;0.01;Wasko_Cr;3;0.00
Hakai_P_A13 (15) unkn 173 905;;Quesnel_Decept;3;0.93;Mitchell;3;0.05;Quesnel_Mitche;3;0.02;Wasko_Cr;3;0.00;Paula;1;0.00
Hakai_P_A13 (15) unkn 173 906;;Quesnel_Decept;3;0.62;Mitchell;3;0.22;L_Adams;4;0.10;Birkenhead;3;0.02;Quesnel_Mitche;3;0.01
Hakai_P_A13 (15) unkn 173 912;;Tachie;3;0.38;Birkenhead;3;0.15;Forfar;1;0.15;Sinta;1;0.05;Sandpoint;1;0.03
Hakai_P_A13 (15) unkn 173 913;;Seymour;2;0.94;Scotch;2;0.06;L_Adams;4;0.00;Eagle;2;0.00;;;
Hakai_P_A13 (15) unkn 174 1037;;Chilko;3;0.89;Tachie;3;0.05;Chilko-North;3;0.03;Pinchi_Cr;3;0.02;Chilko_south;2;0.00
Hakai_P_A13 (15) unkn 174 1038;;Pitt;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 174 1048;;Tachie;3;0.73;Pinchi_Cr;3;0.13;Forfar;1;0.13;Hudson_Bay;1;0.00;Chilko;3;0.00
Hakai_P_A13 (15) unkn 174 1049;;L_Adams;4;0.50;Little;4;0.49;Birkenhead;3;0.00;Chilko;3;0.00;L_Shuswap;4;0.00
Hakai_P_A13 (15) unkn 174 1056;;Chilko;3;0.74;Tachie;3;0.09;L_Adams;4;0.07;Stellako;3;0.04;Quesnel_Decept;3;0.03
Hakai_P_A13 (15) unkn 174 1057;;Seymour;2;0.96;Scotch;2;0.04;Eagle;2;0.00;L_Adams;4;0.00;;;
Hakai_P_A13 (15) unkn 175 835;;Quesnel_Decept;3;0.46;Quesnel_Horsef;3;0.30;M_Horsefly;3;0.15;U_Horsefly;3;0.06;L_Horsefly;3;0.01
Hakai_P_A13 (15) unkn 175 836;;Mitchell;3;0.85;Quesnel_Mitche;3;0.14;Quesnel_Decept;3;0.00;Blue_Lead_Ck;3;0.00;;;
Hakai_P_A13 (15) unkn 175 837;;Tachie;3;0.45;Little;4;0.09;Chilko;3;0.08;Pitt;2;0.06;L_Adams;4;0.06
Hakai_P_A13 (15) unkn 175 838;;Pitt;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 175 841;;Birkenhead;3;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 175 842;;Chilko;3;0.96;L_Adams;4;0.01;Chilko-North;3;0.01;Little;4;0.01;Quesnel_Horsef;3;0.00
Hakai_P_A13 (15) unkn 175 843;;Chilko;3;1.00;Tachie;3;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 178 851;;L_Adams;4;0.38;Chilko;3;0.31;Little;4;0.21;MiddleShuswap;4;0.08;L_Shuswap;4;0.03
Hakai_P_A13 (15) unkn 178 885;;Seymour;2;0.94;Scotch;2;0.04;L_Adams;4;0.01;Little;4;0.01;Eagle;2;0.00
Hakai_P_A13 (15) unkn 178 886;;Mitchell;3;0.85;Quesnel_Mitche;3;0.14;Quesnel_Decept;3;0.01;Blue_Lead_Ck;3;0.00;;;
Hakai_P_A13 (15) unkn 178 887;;Quesnel_Decept;3;0.96;Mitchell;3;0.02;Quesnel_Mitche;3;0.01;Chilko;3;0.00;Wasko_Cr;3;0.00
Hakai_P_A13 (15) unkn 178 888;;L_Adams;4;0.54;Seymour;2;0.23;Quesnel_Decept;3;0.11;L_Shuswap;4;0.07;Little;4;0.03
Hakai_P_A13 (15) unkn 178 889;;Tachie;3;0.75;Pinchi_Cr;3;0.10;Forfar;1;0.09;Stellako;3;0.05;Hudson_Bay;1;0.00
Hakai_P_A13 (15) unkn 178 892;;Seymour;2;0.96;Scotch;2;0.04;Eagle;2;0.00;Chilko;3;0.00;;;
Hakai_P_A13 (15) unkn 178 893;;Chilko;3;0.97;Pinchi_Cr;3;0.01;Chilko-North;3;0.01;Tachie;3;0.01;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 178 894;;Tachie;3;0.74;Pinchi_Cr;3;0.11;Stellako;3;0.10;Forfar;1;0.05;Hudson_Bay;1;0.00
Hakai_P_A13 (15) unkn 178 895;;Little;4;0.49;L_Adams;4;0.45;Birkenhead;3;0.03;Sandpoint;1;0.01;Narrows;1;0.01
Hakai_P_A13 (15) unkn 178 896;;Quesnel_Decept;3;0.31;Stellako;3;0.30;Little;4;0.14;Chilko;3;0.10;Pitt;2;0.09
Hakai_P_A13 (15) unkn 180 560;;Sakinaw;6;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 180 570;;Narrows;1;0.50;Blackwater;1;0.32;Quesnel_Horsef;3;0.06;Felix;1;0.04;Paula;1;0.02
Hakai_P_A13 (15) unkn 180 571;;Quesnel_Horsef;3;0.90;U_Horsefly;3;0.09;McKinley;3;0.00;Horsefly;3;0.00;;;
Hakai_P_A13 (15) unkn 180 572;Dupe with 5;Quesnel_Horsef;3;0.89;U_Horsefly;3;0.10;Horsefly;3;0.00;Narrows;1;0.00;;;
Hakai_P_A13 (15) unkn 180 573;Dupe with 4;Quesnel_Horsef;3;0.90;U_Horsefly;3;0.10;Horsefly;3;0.00;Narrows;1;0.00;Chilko-North;3;0.00
Hakai_P_A13 (15) unkn 180 574;;Seymour;2;0.70;Scotch;2;0.19;Blackwater;1;0.04;Felix;1;0.03;MiddleShuswap;4;0.02
Hakai_P_A13 (15) unkn 180 575;;Seymour;2;0.50;Narrows;1;0.27;Blackwater;1;0.08;Scotch;2;0.07;Felix;1;0.03
Hakai_P_A13 (15) unkn 180 587;;Narrows;1;0.45;Blackwater;1;0.30;Paula;1;0.16;Felix;1;0.04;Sandpoint;1;0.02
Hakai_P_A13 (15) unkn 180 588;;Birkenhead;3;0.97;Narrows;1;0.02;LakeWashington;5;0.01;Kynock;1;0.00;;;
Hakai_P_A13 (15) unkn 180 589;;Narrows;1;0.32;Blackwater;1;0.25;Paula;1;0.11;Quesnel_Horsef;3;0.10;Felix;1;0.04
Hakai_P_A13 (15) unkn 180 597;;Quesnel_Horsef;3;0.91;U_Horsefly;3;0.09;L_Horsefly;3;0.00;Horsefly;3;0.00;;;
Hakai_P_A13 (15) unkn 180 598;;Quesnel_Mitche;3;1.00;Blue_Lead_Ck;3;0.00;Mitchell;3;0.00;Roaring;3;0.00;;;
Hakai_P_A13 (15) unkn 180 613;;Quesnel_Mitche;3;1.00;Mitchell;3;0.00;Roaring;3;0.00;Birkenhead;3;0.00;;;
Hakai_P_A13 (15) unkn 180 635;;Birkenhead;3;0.97;Craig;14;0.01;Iskut;14;0.01;Quesnel_Mitche;3;0.01;Quesnel_Horsef;3;0.00
Hakai_P_A13 (15) unkn 180 636;;Quesnel_Mitche;3;1.00;Mitchell;3;0.00;Roaring;3;0.00;;;;;;
Hakai_P_A13 (15) unkn 180 637;;Quesnel_Horsef;3;0.85;U_Horsefly;3;0.09;Quesnel_Mitche;3;0.04;Roaring;3;0.01;Quesnel_Decept;3;0.00
Hakai_P_A13 (15) unkn 180 638;;Quesnel_Mitche;3;1.00;Mitchell;3;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 180 639;;Quesnel_Mitche;3;1.00;Mitchell;3;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 183 1330;;Chilko-North;3;0.97;Birkenhead;3;0.03;Quesnel_Horsef;3;0.01;L_Adams;4;0.00;Narrows;1;0.00
Hakai_P_A13 (15) unkn 183 223;;Seymour;2;0.82;Scotch;2;0.16;Chilko-North;3;0.02;Eagle;2;0.00;;;
